Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J543,M05,Lathe,2.12,87,3.37,89,3/22/2023 2:20,3/22/2023 3:47,3/22/2023 2:24,3/22/2023 3:51,Completed,High Efficiency
J544,M02,Lathe,1.3,89,5.76,89,3/22/2023 2:30,3/22/2023 3:59,3/22/2023 2:31,3/22/2023 4:00,Completed,High Efficiency
J545,M05,Lathe,4.19,50,6.67,89,3/22/2023 2:40,3/22/2023 3:30,3/22/2023 2:39,3/22/2023 3:29,Completed,Low Efficiency
J546,M04,Lathe,2.77,95,7.55,81,3/22/2023 2:50,3/22/2023 4:25,3/22/2023 2:55,3/22/2023 4:30,Completed,Moderate Efficiency
J547,M04,Lathe,2.75,100,6.39,91,3/22/2023 3:00,3/22/2023 4:40,3/22/2023 3:02,3/22/2023 4:42,Completed,High Efficiency
J548,M04,Additive,2.81,21,5.14,91,3/22/2023 3:10,3/22/2023 3:31,3/22/2023 3:10,3/22/2023 3:31,Completed,High Efficiency
J549,M04,Additive,1.61,61,14.7,88,3/22/2023 3:20,3/22/2023 4:21,3/22/2023 3:15,3/22/2023 4:16,Completed,Low Efficiency
J550,M02,Lathe,2.98,31,6.28,92,3/22/2023 3:30,3/22/2023 4:01,3/22/2023 3:35,3/22/2023 4:06,Completed,High Efficiency
J551,M01,Drilling,3.36,85,5.05,92,3/22/2023 3:40,3/22/2023 5:05,3/22/2023 3:39,3/22/2023 5:04,Completed,Low Efficiency
J552,M01,Additive,4.76,68,11.58,86,3/22/2023 3:50,3/22/2023 4:58,3/22/2023 3:53,3/22/2023 5:01,Completed,Moderate Efficiency
J553,M03,Lathe,3.11,63,12.39,83,3/22/2023 4:00,3/22/2023 5:03,3/22/2023 4:00,3/22/2023 5:03,Completed,Moderate Efficiency
J554,M04,Milling,1.42,93,6.97,96,3/22/2023 4:10,3/22/2023 5:43,3/22/2023 4:12,3/22/2023 5:45,Completed,High Efficiency
J555,M02,Additive,1.61,37,12.3,95,3/22/2023 4:20,3/22/2023 4:57,3/22/2023 4:30,3/22/2023 5:07,Delayed,Low Efficiency
J556,M05,Additive,3.93,36,5.37,98,3/22/2023 4:30,3/22/2023 5:06,,,Failed,Low Efficiency
J557,M04,Drilling,3.61,44,4.66,98,3/22/2023 4:40,3/22/2023 5:24,3/22/2023 4:40,3/22/2023 5:24,Completed,High Efficiency
J558,M03,Drilling,4.07,56,8.89,87,3/22/2023 4:50,3/22/2023 5:46,3/22/2023 4:54,3/22/2023 5:50,Completed,Moderate Efficiency
J559,M02,Lathe,1.78,114,9.67,88,3/22/2023 5:00,3/22/2023 6:54,3/22/2023 5:01,3/22/2023 6:55,Completed,Moderate Efficiency
J560,M01,Grinding,2.66,79,12.1,82,3/22/2023 5:10,3/22/2023 6:29,3/22/2023 5:30,3/22/2023 6:49,Delayed,Low Efficiency
J561,M04,Milling,1.65,44,8.3,88,3/22/2023 5:20,3/22/2023 6:04,3/22/2023 5:23,3/22/2023 6:07,Completed,Moderate Efficiency
J562,M05,Lathe,3.38,108,10.49,91,3/22/2023 5:30,3/22/2023 7:18,3/22/2023 5:31,3/22/2023 7:19,Completed,Moderate Efficiency
J563,M05,Milling,1.36,80,7.48,81,3/22/2023 5:40,3/22/2023 7:00,3/22/2023 5:44,3/22/2023 7:04,Completed,Moderate Efficiency
J564,M02,Grinding,2.72,112,12.39,85,3/22/2023 5:50,3/22/2023 7:42,3/22/2023 5:46,3/22/2023 7:38,Completed,Low Efficiency
J565,M05,Milling,3.16,110,13.71,95,3/22/2023 6:00,3/22/2023 7:50,3/22/2023 6:05,3/22/2023 7:55,Completed,Moderate Efficiency
J566,M02,Grinding,2.91,108,6.09,84,3/22/2023 6:10,3/22/2023 7:58,3/22/2023 6:13,3/22/2023 8:01,Completed,High Efficiency
J567,M01,Milling,3.42,88,7.35,97,3/22/2023 6:20,3/22/2023 7:48,3/22/2023 6:23,3/22/2023 7:51,Completed,High Efficiency
J568,M03,Grinding,2.7,74,2.47,95,3/22/2023 6:30,3/22/2023 7:44,3/22/2023 7:00,3/22/2023 8:14,Delayed,Low Efficiency
J569,M02,Grinding,3.08,52,10.42,96,3/22/2023 6:40,3/22/2023 7:32,3/22/2023 6:39,3/22/2023 7:31,Completed,Low Efficiency
J570,M03,Grinding,3.17,67,13.2,91,3/22/2023 6:50,3/22/2023 7:57,3/22/2023 6:48,3/22/2023 7:55,Completed,Low Efficiency
J571,M03,Drilling,4.71,85,8.37,97,3/22/2023 7:00,3/22/2023 8:25,,,Failed,Low Efficiency
J572,M04,Additive,1.44,90,11.44,94,3/22/2023 7:10,3/22/2023 8:40,3/22/2023 7:12,3/22/2023 8:42,Completed,Moderate Efficiency
J573,M03,Lathe,1.02,70,6.78,86,3/22/2023 7:20,3/22/2023 8:30,,,Failed,Low Efficiency
J574,M02,Milling,2.31,23,5.63,98,3/22/2023 7:30,3/22/2023 7:53,3/22/2023 7:29,3/22/2023 7:52,Completed,Low Efficiency
J575,M05,Additive,1.99,120,2.21,93,3/22/2023 7:40,3/22/2023 9:40,3/22/2023 8:06,3/22/2023 10:06,Delayed,Low Efficiency
J576,M03,Lathe,2.29,65,3.67,87,3/22/2023 7:50,3/22/2023 8:55,3/22/2023 7:52,3/22/2023 8:57,Completed,High Efficiency
J577,M04,Drilling,3.71,99,5.13,90,3/22/2023 8:00,3/22/2023 9:39,3/22/2023 8:20,3/22/2023 9:59,Delayed,Low Efficiency
J578,M03,Lathe,2.88,84,4.29,90,3/22/2023 8:10,3/22/2023 9:34,3/22/2023 8:05,3/22/2023 9:29,Completed,Low Efficiency
J579,M03,Drilling,3.36,94,13.75,86,3/22/2023 8:20,3/22/2023 9:54,3/22/2023 8:22,3/22/2023 9:56,Completed,Moderate Efficiency
J580,M04,Milling,3.96,28,9.13,86,3/22/2023 8:30,3/22/2023 8:58,3/22/2023 8:27,3/22/2023 8:55,Completed,Low Efficiency
J581,M01,Additive,3.37,67,11.24,98,3/22/2023 8:40,3/22/2023 9:47,3/22/2023 8:42,3/22/2023 9:49,Completed,Moderate Efficiency
J582,M03,Grinding,2.67,95,6.41,85,3/22/2023 8:50,3/22/2023 10:25,3/22/2023 9:16,3/22/2023 10:51,Delayed,Low Efficiency
J583,M02,Milling,4.15,56,13.47,80,3/22/2023 9:00,3/22/2023 9:56,3/22/2023 8:57,3/22/2023 9:53,Completed,Low Efficiency
J584,M05,Additive,2.4,32,4.86,93,3/22/2023 9:10,3/22/2023 9:42,,,Failed,Low Efficiency
J585,M05,Lathe,4.47,41,5.15,93,3/22/2023 9:20,3/22/2023 10:01,,,Failed,Low Efficiency
J586,M01,Additive,4.59,88,10.05,82,3/22/2023 9:30,3/22/2023 10:58,3/22/2023 9:32,3/22/2023 11:00,Completed,Moderate Efficiency
J587,M05,Additive,4.67,80,6.9,94,3/22/2023 9:40,3/22/2023 11:00,3/22/2023 9:50,3/22/2023 11:10,Delayed,Low Efficiency
J588,M04,Grinding,3.57,96,13,98,3/22/2023 9:50,3/22/2023 11:26,,,Failed,Low Efficiency
J589,M03,Additive,4.06,54,11.89,88,3/22/2023 10:00,3/22/2023 10:54,3/22/2023 9:59,3/22/2023 10:53,Completed,Low Efficiency
J590,M03,Lathe,1.72,110,3.47,82,3/22/2023 10:10,3/22/2023 12:00,3/22/2023 10:08,3/22/2023 11:58,Completed,Low Efficiency
J591,M05,Additive,1.8,70,13.68,85,3/22/2023 10:20,3/22/2023 11:30,,,Failed,Low Efficiency
J592,M01,Milling,2.89,69,6.62,80,3/22/2023 10:30,3/22/2023 11:39,,,Failed,Low Efficiency
J593,M03,Grinding,3.12,87,6.22,89,3/22/2023 10:40,3/22/2023 12:07,3/22/2023 10:38,3/22/2023 12:05,Completed,Low Efficiency
J594,M05,Drilling,2.22,84,12.13,86,3/22/2023 10:50,3/22/2023 12:14,3/22/2023 10:47,3/22/2023 12:11,Completed,Low Efficiency
J595,M05,Lathe,4.3,26,9.83,83,3/22/2023 11:00,3/22/2023 11:26,3/22/2023 10:57,3/22/2023 11:23,Completed,Low Efficiency
J596,M02,Additive,4.69,21,3.03,91,3/22/2023 11:10,3/22/2023 11:31,3/22/2023 11:14,3/22/2023 11:35,Completed,High Efficiency
J597,M04,Milling,3.02,64,11,88,3/22/2023 11:20,3/22/2023 12:24,3/22/2023 11:24,3/22/2023 12:28,Completed,Moderate Efficiency
J598,M04,Additive,4.33,102,2.43,93,3/22/2023 11:30,3/22/2023 13:12,3/22/2023 11:31,3/22/2023 13:13,Completed,Optimal Efficiency
J599,M04,Lathe,4.49,85,7.05,81,3/22/2023 11:40,3/22/2023 13:05,3/22/2023 12:08,3/22/2023 13:33,Delayed,Low Efficiency
J600,M01,Milling,4.72,63,10.66,86,3/22/2023 11:50,3/22/2023 12:53,3/22/2023 11:47,3/22/2023 12:50,Completed,Low Efficiency
J601,M01,Milling,3.89,60,12.62,92,3/22/2023 12:00,3/22/2023 13:00,3/22/2023 11:55,3/22/2023 12:55,Completed,Low Efficiency
J602,M04,Lathe,4.02,79,7.93,80,3/22/2023 12:10,3/22/2023 13:29,3/22/2023 12:35,3/22/2023 13:54,Delayed,Low Efficiency
J603,M03,Lathe,3.24,90,7.32,83,3/22/2023 12:20,3/22/2023 13:50,3/22/2023 12:20,3/22/2023 13:50,Completed,High Efficiency
J604,M02,Grinding,4.66,104,4.99,83,3/22/2023 12:30,3/22/2023 14:14,3/22/2023 12:53,3/22/2023 14:37,Delayed,Low Efficiency
J605,M04,Additive,1.43,25,9.27,91,3/22/2023 12:40,3/22/2023 13:05,3/22/2023 12:43,3/22/2023 13:08,Completed,Moderate Efficiency
J606,M01,Grinding,3.62,103,11.35,94,3/22/2023 12:50,3/22/2023 14:33,3/22/2023 12:50,3/22/2023 14:33,Completed,Moderate Efficiency
J607,M03,Milling,4.97,79,13.93,94,3/22/2023 13:00,3/22/2023 14:19,,,Failed,Low Efficiency
J608,M03,Lathe,3.36,118,7.23,95,3/22/2023 13:10,3/22/2023 15:08,,,Failed,Low Efficiency
J609,M03,Lathe,3.04,85,3.08,82,3/22/2023 13:20,3/22/2023 14:45,,,Failed,Low Efficiency
J610,M01,Lathe,2.91,116,2.46,87,3/22/2023 13:30,3/22/2023 15:26,,,Failed,Low Efficiency
J611,M01,Lathe,2.38,70,7.41,80,3/22/2023 13:40,3/22/2023 14:50,,,Failed,Low Efficiency
J612,M03,Lathe,1.55,102,14,80,3/22/2023 13:50,3/22/2023 15:32,,,Failed,Low Efficiency
J613,M03,Additive,4.02,66,6.01,84,3/22/2023 14:00,3/22/2023 15:06,3/22/2023 14:01,3/22/2023 15:07,Completed,High Efficiency
J614,M01,Lathe,4.24,77,5.71,81,3/22/2023 14:10,3/22/2023 15:27,3/22/2023 14:10,3/22/2023 15:27,Completed,High Efficiency
J615,M02,Milling,3.24,53,12.27,81,3/22/2023 14:20,3/22/2023 15:13,3/22/2023 14:44,3/22/2023 15:37,Delayed,Low Efficiency
J616,M01,Additive,1.45,45,6.11,93,3/22/2023 14:30,3/22/2023 15:15,,,Failed,Low Efficiency
J617,M01,Drilling,2.09,66,11.05,91,3/22/2023 14:40,3/22/2023 15:46,3/22/2023 14:39,3/22/2023 15:45,Completed,Low Efficiency
J618,M02,Lathe,3.83,94,13.39,84,3/22/2023 14:50,3/22/2023 16:24,3/22/2023 14:51,3/22/2023 16:25,Completed,Moderate Efficiency
J619,M01,Grinding,1.04,114,11.61,98,3/22/2023 15:00,3/22/2023 16:54,3/22/2023 15:19,3/22/2023 17:13,Delayed,Low Efficiency
J620,M01,Additive,3.85,112,13.5,85,3/22/2023 15:10,3/22/2023 17:02,3/22/2023 15:12,3/22/2023 17:04,Completed,Moderate Efficiency
J621,M05,Drilling,4.68,58,8.91,87,3/22/2023 15:20,3/22/2023 16:18,3/22/2023 15:17,3/22/2023 16:15,Completed,Low Efficiency
J622,M03,Grinding,1.93,107,2.24,80,3/22/2023 15:30,3/22/2023 17:17,3/22/2023 15:58,3/22/2023 17:45,Delayed,Low Efficiency
J623,M04,Grinding,2.43,109,9.16,81,3/22/2023 15:40,3/22/2023 17:29,3/22/2023 15:40,3/22/2023 17:29,Completed,High Efficiency
J624,M03,Additive,1.92,29,14.55,91,3/22/2023 15:50,3/22/2023 16:19,3/22/2023 15:52,3/22/2023 16:21,Completed,Moderate Efficiency
J625,M01,Drilling,3.36,70,11.67,94,3/22/2023 16:00,3/22/2023 17:10,3/22/2023 16:30,3/22/2023 17:40,Delayed,Low Efficiency
J626,M05,Drilling,3.13,52,2.68,82,3/22/2023 16:10,3/22/2023 17:02,3/22/2023 16:07,3/22/2023 16:59,Completed,Low Efficiency
J627,M01,Grinding,3.22,72,3.4,85,3/22/2023 16:20,3/22/2023 17:32,3/22/2023 16:17,3/22/2023 17:29,Completed,Low Efficiency
J628,M02,Drilling,1.5,119,6.85,84,3/22/2023 16:30,3/22/2023 18:29,3/22/2023 16:26,3/22/2023 18:25,Completed,Low Efficiency
J629,M03,Milling,1.3,112,2.94,93,3/22/2023 16:40,3/22/2023 18:32,3/22/2023 17:06,3/22/2023 18:58,Delayed,Low Efficiency
J630,M05,Additive,4.02,39,6.18,93,3/22/2023 16:50,3/22/2023 17:29,3/22/2023 17:13,3/22/2023 17:52,Delayed,Low Efficiency
J631,M01,Lathe,4.54,105,2.63,97,3/22/2023 17:00,3/22/2023 18:45,3/22/2023 16:59,3/22/2023 18:44,Completed,Low Efficiency
J632,M01,Grinding,2.1,51,13.64,85,3/22/2023 17:10,3/22/2023 18:01,3/22/2023 17:09,3/22/2023 18:00,Completed,Low Efficiency
J633,M03,Milling,4.42,98,14.08,97,3/22/2023 17:20,3/22/2023 18:58,3/22/2023 17:46,3/22/2023 19:24,Delayed,Low Efficiency
J634,M03,Drilling,3.26,87,9.49,80,3/22/2023 17:30,3/22/2023 18:57,3/22/2023 17:27,3/22/2023 18:54,Completed,Low Efficiency
J635,M04,Milling,1.54,103,7.9,80,3/22/2023 17:40,3/22/2023 19:23,,,Failed,Low Efficiency
J636,M05,Milling,1.45,73,4.36,80,3/22/2023 17:50,3/22/2023 19:03,3/22/2023 18:12,3/22/2023 19:25,Delayed,Low Efficiency
J637,M04,Grinding,2.13,85,13.13,89,3/22/2023 18:00,3/22/2023 19:25,,,Failed,Low Efficiency
J638,M05,Drilling,3.8,93,4.06,88,3/22/2023 18:10,3/22/2023 19:43,3/22/2023 18:06,3/22/2023 19:39,Completed,Low Efficiency
J639,M05,Grinding,1.37,102,2.21,82,3/22/2023 18:20,3/22/2023 20:02,3/22/2023 18:44,3/22/2023 20:26,Delayed,Low Efficiency
J640,M01,Lathe,1.78,36,6.59,86,3/22/2023 18:30,3/22/2023 19:06,3/22/2023 18:34,3/22/2023 19:10,Completed,High Efficiency
J641,M01,Grinding,2.8,113,3.17,85,3/22/2023 18:40,3/22/2023 20:33,3/22/2023 19:10,3/22/2023 21:03,Delayed,Low Efficiency
J642,M04,Lathe,4.66,43,11.89,90,3/22/2023 18:50,3/22/2023 19:33,3/22/2023 19:14,3/22/2023 19:57,Delayed,Low Efficiency
J643,M05,Grinding,4.74,61,5.82,91,3/22/2023 19:00,3/22/2023 20:01,3/22/2023 19:28,3/22/2023 20:29,Delayed,Low Efficiency
J644,M02,Drilling,4.04,87,14.09,89,3/22/2023 19:10,3/22/2023 20:37,3/22/2023 19:14,3/22/2023 20:41,Completed,Moderate Efficiency
J645,M01,Milling,2.32,50,8.42,89,3/22/2023 19:20,3/22/2023 20:10,3/22/2023 19:33,3/22/2023 20:23,Delayed,Low Efficiency
J646,M02,Additive,3.69,118,4.63,84,3/22/2023 19:30,3/22/2023 21:28,,,Failed,Low Efficiency
J647,M05,Grinding,2.44,97,14.54,98,3/22/2023 19:40,3/22/2023 21:17,3/22/2023 19:39,3/22/2023 21:16,Completed,Low Efficiency
J648,M01,Additive,1.71,56,11,90,3/22/2023 19:50,3/22/2023 20:46,3/22/2023 19:53,3/22/2023 20:49,Completed,Moderate Efficiency
J649,M03,Additive,1.69,57,2.81,96,3/22/2023 20:00,3/22/2023 20:57,3/22/2023 20:21,3/22/2023 21:18,Delayed,Low Efficiency
J650,M04,Drilling,1.34,100,9.56,85,3/22/2023 20:10,3/22/2023 21:50,3/22/2023 20:13,3/22/2023 21:53,Completed,Moderate Efficiency
J651,M01,Drilling,3.41,37,6.08,84,3/22/2023 20:20,3/22/2023 20:57,3/22/2023 20:39,3/22/2023 21:16,Delayed,Low Efficiency
J652,M01,Additive,2.29,25,3.47,85,3/22/2023 20:30,3/22/2023 20:55,3/22/2023 20:35,3/22/2023 21:00,Completed,High Efficiency
J653,M04,Drilling,1.59,21,12.56,81,3/22/2023 20:40,3/22/2023 21:01,3/22/2023 21:08,3/22/2023 21:29,Delayed,Low Efficiency
J654,M02,Drilling,2.03,59,3.42,93,3/22/2023 20:50,3/22/2023 21:49,3/22/2023 21:04,3/22/2023 22:03,Delayed,Low Efficiency
J655,M04,Milling,4.76,46,4.61,89,3/22/2023 21:00,3/22/2023 21:46,3/22/2023 20:59,3/22/2023 21:45,Completed,Low Efficiency
J656,M02,Grinding,3.68,23,8.99,87,3/22/2023 21:10,3/22/2023 21:33,3/22/2023 21:10,3/22/2023 21:33,Completed,High Efficiency
J657,M03,Grinding,3.91,101,10.7,95,3/22/2023 21:20,3/22/2023 23:01,3/22/2023 21:20,3/22/2023 23:01,Completed,Moderate Efficiency
J658,M02,Drilling,4.08,60,2.94,90,3/22/2023 21:30,3/22/2023 22:30,3/22/2023 21:57,3/22/2023 22:57,Delayed,Low Efficiency
J659,M03,Milling,1.18,61,14.09,87,3/22/2023 21:40,3/22/2023 22:41,3/22/2023 21:50,3/22/2023 22:51,Delayed,Low Efficiency
J660,M01,Milling,4.59,120,3.14,93,3/22/2023 21:50,3/22/2023 23:50,3/22/2023 22:20,3/23/2023 0:20,Delayed,Low Efficiency
J661,M04,Lathe,3.82,79,13.23,96,3/22/2023 22:00,3/22/2023 23:19,3/22/2023 21:57,3/22/2023 23:16,Completed,Low Efficiency
J662,M03,Milling,1.73,30,4.05,93,3/22/2023 22:10,3/22/2023 22:40,3/22/2023 22:32,3/22/2023 23:02,Delayed,Low Efficiency
J663,M03,Lathe,1.83,112,9.51,80,3/22/2023 22:20,3/23/2023 0:12,3/22/2023 22:34,3/23/2023 0:26,Delayed,Low Efficiency
J664,M05,Additive,4.86,97,2.25,86,3/22/2023 22:30,3/23/2023 0:07,3/22/2023 22:31,3/23/2023 0:08,Completed,Optimal Efficiency
J665,M02,Lathe,1.12,45,7.92,97,3/22/2023 22:40,3/22/2023 23:25,3/22/2023 22:40,3/22/2023 23:25,Completed,High Efficiency
J666,M01,Additive,2.92,71,2.99,97,3/22/2023 22:50,3/23/2023 0:01,3/22/2023 22:47,3/22/2023 23:58,Completed,Low Efficiency
J667,M01,Milling,2.63,71,6.57,97,3/22/2023 23:00,3/23/2023 0:11,3/22/2023 23:04,3/23/2023 0:15,Completed,High Efficiency
J668,M01,Additive,3.36,29,11.77,94,3/22/2023 23:10,3/22/2023 23:39,3/22/2023 23:06,3/22/2023 23:35,Completed,Low Efficiency
J669,M03,Additive,3.22,39,5.85,94,3/22/2023 23:20,3/22/2023 23:59,3/22/2023 23:15,3/22/2023 23:54,Completed,Low Efficiency
J670,M01,Grinding,4.21,84,10.61,91,3/22/2023 23:30,3/23/2023 0:54,3/22/2023 23:31,3/23/2023 0:55,Completed,Moderate Efficiency
J671,M02,Drilling,3,116,8.84,91,3/22/2023 23:40,3/23/2023 1:36,3/22/2023 23:40,3/23/2023 1:36,Completed,High Efficiency
J672,M02,Grinding,1.72,30,7.5,81,3/22/2023 23:50,3/23/2023 0:20,3/23/2023 0:00,3/23/2023 0:30,Delayed,Low Efficiency
J673,M02,Grinding,2.43,102,9.49,84,3/23/2023 0:00,3/23/2023 1:42,3/23/2023 0:10,3/23/2023 1:52,Delayed,Low Efficiency
J674,M03,Additive,4.68,99,6.84,82,3/23/2023 0:10,3/23/2023 1:49,3/23/2023 0:12,3/23/2023 1:51,Completed,High Efficiency
J675,M03,Grinding,3.67,25,4.14,96,3/23/2023 0:20,3/23/2023 0:45,,,Failed,Low Efficiency
J676,M01,Milling,1.37,108,12.39,83,3/23/2023 0:30,3/23/2023 2:18,3/23/2023 0:47,3/23/2023 2:35,Delayed,Low Efficiency
J677,M02,Additive,4.61,111,10.3,89,3/23/2023 0:40,3/23/2023 2:31,3/23/2023 1:04,3/23/2023 2:55,Delayed,Low Efficiency
J678,M03,Additive,4.05,58,14.55,97,3/23/2023 0:50,3/23/2023 1:48,3/23/2023 1:13,3/23/2023 2:11,Delayed,Low Efficiency
J679,M01,Drilling,1.65,76,10.69,88,3/23/2023 1:00,3/23/2023 2:16,3/23/2023 0:58,3/23/2023 2:14,Completed,Low Efficiency
J680,M02,Additive,3.12,24,11.09,86,3/23/2023 1:10,3/23/2023 1:34,3/23/2023 1:12,3/23/2023 1:36,Completed,Moderate Efficiency
J681,M04,Grinding,4.08,67,11.06,81,3/23/2023 1:20,3/23/2023 2:27,3/23/2023 1:16,3/23/2023 2:23,Completed,Low Efficiency
J682,M03,Milling,1.73,46,4.04,85,3/23/2023 1:30,3/23/2023 2:16,3/23/2023 1:26,3/23/2023 2:12,Completed,Low Efficiency
J683,M04,Grinding,2.22,46,6.99,90,3/23/2023 1:40,3/23/2023 2:26,3/23/2023 1:35,3/23/2023 2:21,Completed,Low Efficiency
J684,M03,Grinding,1.46,28,13.43,96,3/23/2023 1:50,3/23/2023 2:18,3/23/2023 1:46,3/23/2023 2:14,Completed,Low Efficiency
J685,M03,Additive,4.39,81,10.4,91,3/23/2023 2:00,3/23/2023 3:21,3/23/2023 2:01,3/23/2023 3:22,Completed,Moderate Efficiency
J686,M03,Milling,4.76,37,5.02,98,3/23/2023 2:10,3/23/2023 2:47,3/23/2023 2:15,3/23/2023 2:52,Completed,High Efficiency
J687,M02,Drilling,1.84,78,11.24,82,3/23/2023 2:20,3/23/2023 3:38,,,Failed,Low Efficiency
J688,M01,Milling,4.75,62,7.47,89,3/23/2023 2:30,3/23/2023 3:32,3/23/2023 2:28,3/23/2023 3:30,Completed,Low Efficiency
J689,M03,Lathe,1.17,25,5.92,85,3/23/2023 2:40,3/23/2023 3:05,3/23/2023 2:44,3/23/2023 3:09,Completed,High Efficiency
J690,M05,Lathe,3.73,40,10.82,94,3/23/2023 2:50,3/23/2023 3:30,3/23/2023 3:03,3/23/2023 3:43,Delayed,Low Efficiency
J691,M05,Milling,3.48,87,4.38,97,3/23/2023 3:00,3/23/2023 4:27,3/23/2023 2:56,3/23/2023 4:23,Completed,Low Efficiency
J692,M01,Drilling,4.66,83,4.07,89,3/23/2023 3:10,3/23/2023 4:33,3/23/2023 3:11,3/23/2023 4:34,Completed,High Efficiency
J693,M03,Lathe,4.51,59,3.23,85,3/23/2023 3:20,3/23/2023 4:19,3/23/2023 3:15,3/23/2023 4:14,Completed,Low Efficiency
J694,M01,Drilling,2.77,23,9.15,94,3/23/2023 3:30,3/23/2023 3:53,3/23/2023 3:34,3/23/2023 3:57,Completed,Moderate Efficiency
J695,M01,Milling,3.71,80,8.73,96,3/23/2023 3:40,3/23/2023 5:00,3/23/2023 4:09,3/23/2023 5:29,Delayed,Low Efficiency
J696,M01,Lathe,1.81,114,8.34,89,3/23/2023 3:50,3/23/2023 5:44,3/23/2023 4:18,3/23/2023 6:12,Delayed,Low Efficiency
J697,M04,Grinding,2.08,74,7.6,90,3/23/2023 4:00,3/23/2023 5:14,3/23/2023 4:12,3/23/2023 5:26,Delayed,Low Efficiency
J698,M05,Milling,2.46,56,13.15,82,3/23/2023 4:10,3/23/2023 5:06,3/23/2023 4:30,3/23/2023 5:26,Delayed,Low Efficiency
J699,M03,Lathe,3.94,60,8.62,96,3/23/2023 4:20,3/23/2023 5:20,,,Failed,Low Efficiency
J700,M01,Drilling,3.16,105,8.39,90,3/23/2023 4:30,3/23/2023 6:15,3/23/2023 4:25,3/23/2023 6:10,Completed,Low Efficiency
J701,M02,Additive,2.37,114,6.02,96,3/23/2023 4:40,3/23/2023 6:34,,,Failed,Low Efficiency
J702,M05,Lathe,3.85,45,14.9,94,3/23/2023 4:50,3/23/2023 5:35,3/23/2023 5:02,3/23/2023 5:47,Delayed,Low Efficiency
J703,M01,Additive,1.08,41,7.52,99,3/23/2023 5:00,3/23/2023 5:41,3/23/2023 5:05,3/23/2023 5:46,Completed,Moderate Efficiency
J704,M05,Lathe,4.1,39,9.13,87,3/23/2023 5:10,3/23/2023 5:49,3/23/2023 5:26,3/23/2023 6:05,Delayed,Low Efficiency
J705,M03,Lathe,3.45,85,5.62,93,3/23/2023 5:20,3/23/2023 6:45,,,Failed,Low Efficiency
J706,M03,Drilling,1.2,85,8.14,86,3/23/2023 5:30,3/23/2023 6:55,3/23/2023 5:29,3/23/2023 6:54,Completed,Low Efficiency
J707,M04,Milling,4.77,41,6.24,95,3/23/2023 5:40,3/23/2023 6:21,3/23/2023 5:52,3/23/2023 6:33,Delayed,Low Efficiency
J708,M05,Lathe,4.73,94,6.32,91,3/23/2023 5:50,3/23/2023 7:24,3/23/2023 6:18,3/23/2023 7:52,Delayed,Low Efficiency
J709,M04,Lathe,4.37,81,13.22,85,3/23/2023 6:00,3/23/2023 7:21,,,Failed,Low Efficiency
J710,M02,Grinding,1.76,77,12.33,92,3/23/2023 6:10,3/23/2023 7:27,3/23/2023 6:08,3/23/2023 7:25,Completed,Low Efficiency
J711,M04,Grinding,2.54,38,11.54,84,3/23/2023 6:20,3/23/2023 6:58,3/23/2023 6:18,3/23/2023 6:56,Completed,Low Efficiency
J712,M03,Drilling,1.35,80,12.83,99,3/23/2023 6:30,3/23/2023 7:50,3/23/2023 6:31,3/23/2023 7:51,Completed,Moderate Efficiency
J713,M05,Milling,2.52,80,13.55,81,3/23/2023 6:40,3/23/2023 8:00,,,Failed,Low Efficiency
J714,M04,Milling,1.5,42,5.4,91,3/23/2023 6:50,3/23/2023 7:32,3/23/2023 7:14,3/23/2023 7:56,Delayed,Low Efficiency
J715,M05,Lathe,4.22,51,4.22,80,3/23/2023 7:00,3/23/2023 7:51,3/23/2023 7:02,3/23/2023 7:53,Completed,High Efficiency
J716,M05,Additive,3.67,27,3.19,85,3/23/2023 7:10,3/23/2023 7:37,3/23/2023 7:14,3/23/2023 7:41,Completed,High Efficiency
J717,M02,Drilling,3.22,96,4.28,80,3/23/2023 7:20,3/23/2023 8:56,,,Failed,Low Efficiency
J718,M04,Additive,1.79,101,5.32,80,3/23/2023 7:30,3/23/2023 9:11,3/23/2023 7:31,3/23/2023 9:12,Completed,High Efficiency
J719,M04,Milling,3.19,92,4.96,85,3/23/2023 7:40,3/23/2023 9:12,3/23/2023 7:41,3/23/2023 9:13,Completed,High Efficiency
J720,M01,Additive,1.24,91,2.78,86,3/23/2023 7:50,3/23/2023 9:21,3/23/2023 7:48,3/23/2023 9:19,Completed,Low Efficiency
J721,M02,Lathe,3.07,66,7.93,94,3/23/2023 8:00,3/23/2023 9:06,3/23/2023 8:25,3/23/2023 9:31,Delayed,Low Efficiency
J722,M04,Drilling,2.43,40,14.48,80,3/23/2023 8:10,3/23/2023 8:50,3/23/2023 8:15,3/23/2023 8:55,Completed,Moderate Efficiency
J723,M04,Lathe,2.2,119,4.56,81,3/23/2023 8:20,3/23/2023 10:19,,,Failed,Low Efficiency
J724,M01,Additive,2.69,32,9.08,97,3/23/2023 8:30,3/23/2023 9:02,3/23/2023 8:32,3/23/2023 9:04,Completed,Moderate Efficiency
